analysis_unit,frame_stratum,lsc_year,collocate,collocate_type,count,valence,arousal,dominance,documents,weighted_valence_contribution,abs_weighted_valence_contribution,total_matches_for_unit_year_frame,match_share,contribution_direction
loneliness,unframed_baseline,2017,grief,unigram,49,-0.86,0.28,-0.052,44,-42.14,42.14,20480,0.002392578125,negative
loneliness,unframed_baseline,2017,loss,unigram,47,-0.8759999999999999,0.134,-0.578,45,-41.172,41.172,20480,0.002294921875,negative
loneliness,unframed_baseline,2017,life,unigram,90,0.836,0.22999999999999998,0.648,90,75.24,75.24,20480,0.00439453125,positive
loneliness,unframed_baseline,2017,have,unigram,140,0.514,-0.222,0.186,133,71.96000000000001,71.96000000000001,20480,0.0068359375,positive
loneliness,unframed_baseline,2017,love,unigram,80,0.8459999999999999,0.154,0.22333333333333333,75,67.67999999999999,67.67999999999999,20480,0.00390625,positive
loneliness,unframed_baseline,2017,feel,unigram,127,0.5006666666666667,-0.10133333333333334,0.12866666666666668,123,63.58466666666667,63.58466666666667,20480,0.006201171875,positive
loneliness,unframed_baseline,2017,to,unigram,482,0.11,-0.095,-0.167,429,53.02,53.02,20480,0.02353515625,positive
loneliness,unframed_baseline,2017,social,unigram,82,0.612,-0.26,0.228,73,50.184,50.184,20480,0.00400390625,positive
loneliness,unframed_baseline,2017,experience,unigram,84,0.594,0.252,0.726,84,49.896,49.896,20480,0.0041015625,positive
loneliness,unframed_baseline,2017,affective,unigram,57,0.6670000000000001,0.6670000000000001,0.333,55,38.019000000000005,38.019000000000005,20480,0.002783203125,positive
loneliness,unframed_baseline,2017,may,unigram,90,0.408,-0.454,-0.51,88,36.72,36.72,20480,0.00439453125,positive
loneliness,unframed_baseline,2017,be,unigram,712,0.048571428571428585,-0.1867142857142857,0.028285714285714286,591,34.58285714285715,34.58285714285715,20480,0.034765625,positive
loneliness,unframed_baseline,2018,isolation,unigram,334,-0.604,-0.324,-0.322,298,-201.736,201.736,21862,0.015277650718141066,negative
loneliness,unframed_baseline,2018,depression,unigram,193,-0.938,0.04,-0.536,173,-181.034,181.034,21862,0.008828103558686304,negative
loneliness,unframed_baseline,2018,of,unigram,1328,-0.11100000000000002,-0.11899999999999998,-0.161,1087,-147.40800000000002,147.40800000000002,21862,0.06074467111883634,negative
loneliness,unframed_baseline,2018,sadness,unigram,83,-0.8959999999999999,-0.424,-0.672,83,-74.368,74.368,21862,0.003796541944927271,negative
loneliness,unframed_baseline,2018,anxiety,unigram,93,-0.708,0.73,-0.316,92,-65.844,65.844,21862,0.004253956637087183,negative
loneliness,unframed_baseline,2018,fear,unigram,80,-0.7505,0.4800000000000001,-0.318,78,-60.03999999999999,60.03999999999999,21862,0.0036593175372792975,negative
loneliness,unframed_baseline,2018,stress,unigram,81,-0.6910000000000001,0.633,-0.1615,80,-55.971000000000004,55.971000000000004,21862,0.003705059006495289,negative
loneliness,unframed_baseline,2018,pain,unigram,67,-0.8273333333333334,0.292,-0.37566666666666665,66,-55.431333333333335,55.431333333333335,21862,0.0030646784374714115,negative
loneliness,unframed_baseline,2018,loss,unigram,57,-0.876,0.134,-0.578,57,-49.932,49.932,21862,0.0026072637453114994,negative
loneliness,unframed_baseline,2018,reduce,unigram,80,-0.552,-0.331,-0.45999999999999996,71,-44.160000000000004,44.160000000000004,21862,0.0036593175372792975,negative
loneliness,unframed_baseline,2018,have,unigram,169,0.514,-0.222,0.186,161,86.866,86.866,21862,0.007730308297502516,positive
loneliness,unframed_baseline,2018,social,unigram,123,0.612,-0.26,0.228,100,75.276,75.276,21862,0.0056262007135669196,positive
loneliness,unframed_baseline,2018,life,unigram,89,0.836,0.23000000000000004,0.648,88,74.404,74.404,21862,0.004070990760223219,positive
loneliness,unframed_baseline,2018,experience,unigram,102,0.594,0.252,0.726,94,60.587999999999994,60.587999999999994,21862,0.004665629860031105,positive
loneliness,unframed_baseline,2018,feel,unigram,117,0.5006666666666667,-0.10133333333333334,0.12866666666666668,112,58.578,58.578,21862,0.0053517518982709724,positive
loneliness,unframed_baseline,2018,to,unigram,524,0.11,-0.095,-0.167,469,57.64,57.64,21862,0.023968529869179397,positive
loneliness,unframed_baseline,2018,love,unigram,66,0.846,0.154,0.22333333333333336,63,55.836,55.836,21862,0.0030189369682554206,positive
loneliness,unframed_baseline,2018,we,unigram,150,0.26933333333333337,0.17166666666666666,0.345,129,40.400000000000006,40.400000000000006,21862,0.0068612203823986825,positive
loneliness,unframed_baseline,2018,be,unigram,823,0.04857142857142858,-0.1867142857142857,0.028285714285714286,685,39.97428571428572,39.97428571428572,21862,0.03764522916476077,positive
loneliness,unframed_baseline,2018,health,unigram,45,0.87,-0.146,0.102,41,39.15,39.15,21862,0.0020583661147196048,positive
loneliness,unframed_baseline,2019,isolation,unigram,330,-0.604,-0.324,-0.322,293,-199.32,199.32,20109,0.016410562434730717,negative
loneliness,unframed_baseline,2019,depression,unigram,164,-0.938,0.04,-0.536,157,-153.832,153.832,20109,0.008155552240290418,negative
loneliness,unframed_baseline,2019,of,unigram,1159,-0.111,-0.119,-0.161,959,-128.649,128.649,20109,0.05763588442985728,negative
loneliness,unframed_baseline,2019,fear,unigram,89,-0.7505,0.4800000000000001,-0.318,85,-66.7945,66.7945,20109,0.0044258789596698,negative
loneliness,unframed_baseline,2019,sadness,unigram,69,-0.896,-0.424,-0.672,69,-61.824,61.824,20109,0.0034312994181709684,negative
loneliness,unframed_baseline,2019,anxiety,unigram,81,-0.708,0.73,-0.316,80,-57.348,57.348,20109,0.004028047143070267,negative
loneliness,unframed_baseline,2019,boredom,unigram,84,-0.666,-0.722,-0.48999999999999994,82,-55.944,55.944,20109,0.004177234074295092,negative
loneliness,unframed_baseline,2019,pain,unigram,66,-0.8273333333333334,0.292,-0.37566666666666665,63,-54.604,54.604,20109,0.0032821124869461434,negative
loneliness,unframed_baseline,2019,reduce,unigram,80,-0.552,-0.331,-0.45999999999999996,71,-44.160000000000004,44.160000000000004,20109,0.003978318165995326,negative
loneliness,unframed_baseline,2019,stress,unigram,61,-0.6910000000000001,0.633,-0.1615,55,-42.151,42.151,20109,0.0030334676015714357,negative
loneliness,unframed_baseline,2019,have,unigram,156,0.514,-0.22199999999999998,0.186,147,80.184,80.184,20109,0.0077577204236908845,positive
loneliness,unframed_baseline,2019,social,unigram,130,0.612,-0.26,0.228,114,79.56,79.56,20109,0.006464767019742404,positive
loneliness,unframed_baseline,2019,life,unigram,80,0.836,0.23000000000000004,0.648,75,66.88,66.88,20109,0.003978318165995326,positive
loneliness,unframed_baseline,2019,to,unigram,520,0.11,-0.095,-0.167,454,57.2,57.2,20109,0.025859068078969615,positive
loneliness,unframed_baseline,2019,love,unigram,63,0.846,0.154,0.22333333333333336,59,53.298,53.298,20109,0.0031329255557213187,positive
loneliness,unframed_baseline,2019,experience,unigram,89,0.594,0.252,0.7260000000000001,83,52.866,52.866,20109,0.0044258789596698,positive
loneliness,unframed_baseline,2019,feel,unigram,102,0.5006666666666667,-0.10133333333333333,0.12866666666666668,98,51.068000000000005,51.068000000000005,20109,0.00507235566164404,positive
loneliness,unframed_baseline,2019,we,unigram,137,0.26933333333333337,0.17166666666666666,0.345,117,36.89866666666667,36.89866666666667,20109,0.006812869859266995,positive
loneliness,unframed_baseline,2019,help,unigram,104,0.346,-0.058,-0.08,99,35.983999999999995,35.983999999999995,20109,0.005171813615793923,positive
loneliness,unframed_baseline,2019,be,unigram,694,0.04857142857142858,-0.18671428571428567,0.02828571428571429,579,33.70857142857143,33.70857142857143,20109,0.03451191009000945,positive
loneliness,unframed_baseline,2020,isolation,unigram,577,-0.604,-0.324,-0.322,515,-348.508,348.508,28365,0.020341970738586287,negative
loneliness,unframed_baseline,2020,depression,unigram,255,-0.938,0.04,-0.536,239,-239.19,239.19,28365,0.008989952406134321,negative
loneliness,unframed_baseline,2020,of,unigram,1628,-0.111,-0.119,-0.161,1355,-180.708,180.708,28365,0.05739467653798696,negative
loneliness,unframed_baseline,2020,anxiety,unigram,188,-0.708,0.7300000000000001,-0.316,181,-133.10399999999998,133.10399999999998,28365,0.0066278864798166755,negative
loneliness,unframed_baseline,2020,fear,unigram,139,-0.7505,0.48,-0.318,129,-104.31949999999999,104.31949999999999,28365,0.004900405429226159,negative
loneliness,unframed_baseline,2020,stress,unigram,139,-0.6910000000000001,0.633,-0.1615,136,-96.049,96.049,28365,0.004900405429226159,negative
loneliness,unframed_baseline,2020,sadness,unigram,91,-0.896,-0.42399999999999993,-0.672,90,-81.536,81.536,28365,0.0032081790939538163,negative
loneliness,unframed_baseline,2020,boredom,unigram,91,-0.666,-0.722,-0.48999999999999994,88,-60.606,60.606,28365,0.0032081790939538163,negative
loneliness,unframed_baseline,2020,pain,unigram,71,-0.8273333333333334,0.292,-0.37566666666666665,70,-58.74066666666667,58.74066666666667,28365,0.00250308478759034,negative
loneliness,unframed_baseline,2020,loss,unigram,62,-0.876,0.134,-0.578,60,-54.312,54.312,28365,0.002185792349726776,negative
loneliness,unframed_baseline,2020,social,unigram,221,0.612,-0.26,0.22800000000000004,191,135.252,135.252,28365,0.007791292085316411,positive
loneliness,unframed_baseline,2020,have,unigram,253,0.514,-0.222,0.186,235,130.042,130.042,28365,0.008919442975497974,positive
loneliness,unframed_baseline,2020,life,unigram,115,0.836,0.23000000000000004,0.648,113,96.14,96.14,28365,0.004054292261589988,positive
loneliness,unframed_baseline,2020,experience,unigram,150,0.594,0.252,0.726,145,89.1,89.1,28365,0.005288207297726071,positive
loneliness,unframed_baseline,2020,to,unigram,761,0.10999999999999999,-0.095,-0.167,652,83.71,83.71,28365,0.026828838357130267,positive
loneliness,unframed_baseline,2020,feel,unigram,141,0.5006666666666667,-0.10133333333333334,0.12866666666666668,132,70.59400000000001,70.59400000000001,28365,0.004970914859862507,positive
loneliness,unframed_baseline,2020,we,unigram,197,0.26933333333333337,0.1716666666666667,0.3449999999999999,175,53.058666666666674,53.058666666666674,28365,0.00694517891768024,positive
loneliness,unframed_baseline,2020,love,unigram,61,0.846,0.154,0.22333333333333336,59,51.606,51.606,28365,0.002150537634408602,positive
loneliness,unframed_baseline,2020,be,unigram,1010,0.04857142857142858,-0.1867142857142857,0.028285714285714286,839,49.057142857142864,49.057142857142864,28365,0.035607262471355546,positive
loneliness,unframed_baseline,2020,health,unigram,51,0.87,-0.146,0.102,50,44.37,44.37,28365,0.001797990481226864,positive
loneliness,unframed_baseline,2021,isolation,unigram,456,-0.604,-0.324,-0.322,413,-275.424,275.424,24825,0.01836858006042296,negative
loneliness,unframed_baseline,2021,depression,unigram,222,-0.938,0.04,-0.536,208,-208.236,208.236,24825,0.008942598187311178,negative
loneliness,unframed_baseline,2021,of,unigram,1422,-0.11100000000000002,-0.119,-0.161,1220,-157.842,157.842,24825,0.0572809667673716,negative
loneliness,unframed_baseline,2021,anxiety,unigram,149,-0.708,0.73,-0.316,146,-105.49199999999999,105.49199999999999,24825,0.006002014098690836,negative
loneliness,unframed_baseline,2021,reduce,unigram,171,-0.552,-0.331,-0.45999999999999996,164,-94.39200000000001,94.39200000000001,24825,0.00688821752265861,negative
loneliness,unframed_baseline,2021,fear,unigram,118,-0.7505,0.48000000000000004,-0.318,106,-88.559,88.559,24825,0.004753272910372608,negative
loneliness,unframed_baseline,2021,worry,unigram,112,-0.76,0.5145,-0.3395,112,-85.12,85.12,24825,0.004511581067472306,negative
loneliness,unframed_baseline,2021,sadness,unigram,83,-0.8959999999999999,-0.424,-0.672,81,-74.368,74.368,24825,0.0033434038267875126,negative
loneliness,unframed_baseline,2021,stress,unigram,88,-0.6910000000000001,0.633,-0.1615,88,-60.80800000000001,60.80800000000001,24825,0.0035448136958710977,negative
loneliness,unframed_baseline,2021,boredom,unigram,82,-0.666,-0.722,-0.49,79,-54.612,54.612,24825,0.0033031218529707956,negative
loneliness,unframed_baseline,2021,have,unigram,229,0.514,-0.222,0.186,213,117.706,117.706,24825,0.009224572004028198,positive
loneliness,unframed_baseline,2021,social,unigram,162,0.612,-0.26,0.228,138,99.14399999999999,99.14399999999999,24825,0.006525679758308157,positive
loneliness,unframed_baseline,2021,to,unigram,719,0.11,-0.09500000000000001,-0.167,641,79.09,79.09,24825,0.028962739174219536,positive
loneliness,unframed_baseline,2021,experience,unigram,117,0.594,0.252,0.726,112,69.49799999999999,69.49799999999999,24825,0.004712990936555891,positive
loneliness,unframed_baseline,2021,feel,unigram,128,0.5006666666666667,-0.10133333333333334,0.12866666666666668,123,64.08533333333334,64.08533333333334,24825,0.0051560926485397784,positive
loneliness,unframed_baseline,2021,life,unigram,75,0.836,0.23,0.648,73,62.699999999999996,62.699999999999996,24825,0.0030211480362537764,positive
loneliness,unframed_baseline,2021,with,unigram,358,0.148,-0.119,0.05,270,52.983999999999995,52.983999999999995,24825,0.014420946626384693,positive
loneliness,unframed_baseline,2021,love,unigram,58,0.846,0.154,0.22333333333333336,54,49.068,49.068,24825,0.002336354481369587,positive
loneliness,unframed_baseline,2021,increase,unigram,80,0.49399999999999994,0.317,0.659,72,39.519999999999996,39.519999999999996,24825,0.0032225579053373615,positive
loneliness,unframed_baseline,2021,be,unigram,799,0.04857142857142858,-0.1867142857142857,0.028285714285714286,687,38.80857142857143,38.80857142857143,24825,0.0321852970795569,positive
loneliness,unframed_baseline,2022,isolation,unigram,358,-0.604,-0.324,-0.322,319,-216.232,216.232,19034,0.018808448040348848,negative
loneliness,unframed_baseline,2022,depression,unigram,164,-0.938,0.04,-0.536,154,-153.832,153.832,19034,0.00861616055479668,negative
loneliness,unframed_baseline,2022,of,unigram,1088,-0.111,-0.11899999999999998,-0.161,909,-120.768,120.768,19034,0.057160870022065775,negative
loneliness,unframed_baseline,2022,anxiety,unigram,111,-0.708,0.73,-0.316,107,-78.588,78.588,19034,0.005831669643795313,negative
loneliness,unframed_baseline,2022,sadness,unigram,61,-0.896,-0.424,-0.672,59,-54.656,54.656,19034,0.0032047914258694966,negative
loneliness,unframed_baseline,2022,boredom,unigram,73,-0.666,-0.722,-0.48999999999999994,73,-48.618,48.618,19034,0.0038352421981716926,negative
loneliness,unframed_baseline,2022,fear,unigram,61,-0.7505,0.48000000000000004,-0.318,58,-45.780499999999996,45.780499999999996,19034,0.0032047914258694966,negative
loneliness,unframed_baseline,2022,stress,unigram,57,-0.6910000000000001,0.633,-0.1615,56,-39.387,39.387,19034,0.0029946411684354315,negative
loneliness,unframed_baseline,2022,reduce,unigram,69,-0.552,-0.331,-0.45999999999999996,64,-38.088,38.088,19034,0.0036250919407376275,negative
loneliness,unframed_baseline,2022,despair,unigram,44,-0.8485,0.5289999999999999,-0.5700000000000001,44,-37.334,37.334,19034,0.002311652831774719,negative
loneliness,unframed_baseline,2022,have,unigram,152,0.514,-0.222,0.186,140,78.128,78.128,19034,0.007985709782494483,positive
loneliness,unframed_baseline,2022,social,unigram,125,0.612,-0.26,0.228,109,76.5,76.5,19034,0.006567195544814542,positive
loneliness,unframed_baseline,2022,experience,unigram,118,0.594,0.252,0.726,114,70.092,70.092,19034,0.006199432594304928,positive
loneliness,unframed_baseline,2022,life,unigram,69,0.836,0.23,0.648,68,57.684,57.684,19034,0.0036250919407376275,positive
loneliness,unframed_baseline,2022,to,unigram,508,0.11,-0.095,-0.167,467,55.88,55.88,19034,0.0266890826941263,positive
loneliness,unframed_baseline,2022,feel,unigram,100,0.5006666666666667,-0.10133333333333334,0.12866666666666668,97,50.06666666666667,50.06666666666667,19034,0.005253756435851634,positive
loneliness,unframed_baseline,2022,help,unigram,100,0.3459999999999999,-0.05800000000000001,-0.08,96,34.599999999999994,34.599999999999994,19034,0.005253756435851634,positive
loneliness,unframed_baseline,2022,we,unigram,125,0.26933333333333337,0.17166666666666666,0.345,112,33.66666666666667,33.66666666666667,19034,0.006567195544814542,positive
loneliness,unframed_baseline,2022,may,unigram,79,0.408,-0.454,-0.51,76,32.232,32.232,19034,0.00415046758432279,positive
loneliness,unframed_baseline,2022,love,unigram,38,0.8459999999999999,0.154,0.22333333333333338,38,32.147999999999996,32.147999999999996,19034,0.0019964274456236207,positive
loneliness,unframed_baseline,2023,isolation,unigram,394,-0.604,-0.324,-0.322,348,-237.976,237.976,16838,0.0233994536168191,negative
loneliness,unframed_baseline,2023,depression,unigram,145,-0.938,0.04,-0.536,136,-136.01,136.01,16838,0.008611474046798908,negative
loneliness,unframed_baseline,2023,of,unigram,1052,-0.111,-0.119,-0.161,881,-116.772,116.772,16838,0.062477728946430694,negative
loneliness,unframed_baseline,2023,anxiety,unigram,125,-0.708,0.73,-0.316,115,-88.5,88.5,16838,0.0074236845231025065,negative
loneliness,unframed_baseline,2023,fear,unigram,81,-0.7505,0.48000000000000004,-0.318,80,-60.790499999999994,60.790499999999994,16838,0.004810547570970424,negative
loneliness,unframed_baseline,2023,reduce,unigram,103,-0.552,-0.331,-0.45999999999999996,95,-56.856,56.856,16838,0.006117116047036466,negative
loneliness,unframed_baseline,2023,sadness,unigram,54,-0.896,-0.424,-0.672,51,-48.384,48.384,16838,0.003207031713980283,negative
loneliness,unframed_baseline,2023,combat,unigram,107,-0.396,0.692,0.666,102,-42.372,42.372,16838,0.006354673951775745,negative
loneliness,unframed_baseline,2023,stress,unigram,61,-0.6910000000000001,0.633,-0.1615,57,-42.151,42.151,16838,0.003622758047274023,negative
loneliness,unframed_baseline,2023,mental illness,mwe,40,-0.992,0.20800000000000002,-0.69,40,-39.68,39.68,16838,0.002375579047392802,negative
loneliness,unframed_baseline,2023,have,unigram,189,0.514,-0.222,0.18599999999999997,179,97.146,97.146,16838,0.01122461099893099,positive
loneliness,unframed_baseline,2023,social,unigram,142,0.612,-0.26,0.22799999999999998,120,86.904,86.904,16838,0.008433305618244447,positive
loneliness,unframed_baseline,2023,experience,unigram,95,0.594,0.252,0.726,93,56.43,56.43,16838,0.005642000237557905,positive
loneliness,unframed_baseline,2023,to,unigram,413,0.11,-0.095,-0.167,382,45.43,45.43,16838,0.02452785366433068,positive
loneliness,unframed_baseline,2023,life,unigram,54,0.836,0.23,0.6480000000000001,53,45.144,45.144,16838,0.003207031713980283,positive
loneliness,unframed_baseline,2023,feel,unigram,85,0.5006666666666667,-0.10133333333333336,0.12866666666666668,81,42.55666666666667,42.55666666666667,16838,0.005048105475709704,positive
loneliness,unframed_baseline,2023,increase,unigram,76,0.49399999999999994,0.317,0.659,75,37.544,37.544,16838,0.004513600190046324,positive
loneliness,unframed_baseline,2023,love,unigram,39,0.846,0.154,0.22333333333333336,39,32.994,32.994,16838,0.002316189571207982,positive
loneliness,unframed_baseline,2023,alleviate,unigram,40,0.738,-0.4600000000000001,0.05600000000000001,37,29.52,29.52,16838,0.002375579047392802,positive
loneliness,unframed_baseline,2023,be,unigram,547,0.04857142857142858,-0.1867142857142857,0.028285714285714286,446,26.56857142857143,26.56857142857143,16838,0.03248604347309657,positive
loneliness,unframed_baseline,2024,isolation,unigram,378,-0.604,-0.324,-0.322,339,-228.31199999999998,228.31199999999998,14544,0.02599009900990099,negative
loneliness,unframed_baseline,2024,depression,unigram,124,-0.938,0.04,-0.536,116,-116.312,116.312,14544,0.008525852585258526,negative
loneliness,unframed_baseline,2024,of,unigram,972,-0.111,-0.119,-0.16099999999999998,801,-107.892,107.892,14544,0.06683168316831684,negative
loneliness,unframed_baseline,2024,anxiety,unigram,91,-0.708,0.7299999999999999,-0.316,85,-64.428,64.428,14544,0.0062568756875687566,negative
loneliness,unframed_baseline,2024,reduce,unigram,115,-0.552,-0.331,-0.45999999999999996,104,-63.480000000000004,63.480000000000004,14544,0.007907040704070407,negative
loneliness,unframed_baseline,2024,combat,unigram,122,-0.396,0.692,0.666,113,-48.312000000000005,48.312000000000005,14544,0.008388338833883388,negative
loneliness,unframed_baseline,2024,epidemic,unigram,44,-0.816,0.66,0.222,38,-35.903999999999996,35.903999999999996,14544,0.003025302530253025,negative
loneliness,unframed_baseline,2024,stress,unigram,49,-0.6910000000000001,0.633,-0.1615,48,-33.859,33.859,14544,0.003369086908690869,negative
loneliness,unframed_baseline,2024,grief,unigram,33,-0.86,0.28,-0.052,28,-28.38,28.38,14544,0.002268976897689769,negative
loneliness,unframed_baseline,2024,pain,unigram,31,-0.8273333333333334,0.292,-0.37566666666666665,30,-25.647333333333336,25.647333333333336,14544,0.0021314631463146315,negative
loneliness,unframed_baseline,2024,social,unigram,127,0.612,-0.26,0.228,117,77.724,77.724,14544,0.008732123212321231,positive
loneliness,unframed_baseline,2024,life,unigram,65,0.836,0.23,0.648,62,54.339999999999996,54.339999999999996,14544,0.004469196919691969,positive
loneliness,unframed_baseline,2024,have,unigram,96,0.514,-0.222,0.18600000000000003,91,49.344,49.344,14544,0.006600660066006601,positive
loneliness,unframed_baseline,2024,experience,unigram,83,0.594,0.252,0.726,79,49.302,49.302,14544,0.005706820682068207,positive
loneliness,unframed_baseline,2024,to,unigram,395,0.11,-0.095,-0.167,357,43.45,43.45,14544,0.02715896589658966,positive
loneliness,unframed_baseline,2024,feel,unigram,71,0.5006666666666667,-0.10133333333333334,0.12866666666666668,67,35.547333333333334,35.547333333333334,14544,0.0048817381738173815,positive
loneliness,unframed_baseline,2024,health,unigram,37,0.8699999999999999,-0.146,0.102,36,32.19,32.19,14544,0.002544004400440044,positive
loneliness,unframed_baseline,2024,love,unigram,38,0.8459999999999999,0.154,0.22333333333333338,36,32.147999999999996,32.147999999999996,14544,0.002612761276127613,positive
loneliness,unframed_baseline,2024,like,unigram,38,0.77225,0.08024999999999999,-0.034499999999999996,37,29.3455,29.3455,14544,0.002612761276127613,positive
loneliness,unframed_baseline,2024,relationship,unigram,34,0.734,0.132,0.178,34,24.956,24.956,14544,0.0023377337733773377,positive
loneliness,unframed_baseline,2025,isolation,unigram,228,-0.604,-0.324,-0.322,205,-137.712,137.712,12536,0.018187619655392468,negative
loneliness,unframed_baseline,2025,epidemic,unigram,123,-0.816,0.66,0.222,116,-100.368,100.368,12536,0.009811742182514358,negative
loneliness,unframed_baseline,2025,depression,unigram,97,-0.938,0.04,-0.536,92,-90.98599999999999,90.98599999999999,12536,0.007737715379706445,negative
loneliness,unframed_baseline,2025,of,unigram,731,-0.111,-0.11899999999999998,-0.161,603,-81.141,81.141,12536,0.05831206126356094,negative
loneliness,unframed_baseline,2025,reduce,unigram,120,-0.552,-0.331,-0.45999999999999996,112,-66.24000000000001,66.24000000000001,12536,0.009572431397574984,negative
loneliness,unframed_baseline,2025,anxiety,unigram,87,-0.708,0.73,-0.316,84,-61.596,61.596,12536,0.0069400127632418636,negative
loneliness,unframed_baseline,2025,stress,unigram,66,-0.6910000000000001,0.633,-0.1615,63,-45.606,45.606,12536,0.005264837268666241,negative
loneliness,unframed_baseline,2025,combat,unigram,86,-0.3960000000000001,0.692,0.666,79,-34.056000000000004,34.056000000000004,12536,0.006860242501595405,negative
loneliness,unframed_baseline,2025,fear,unigram,45,-0.7505000000000001,0.48000000000000004,-0.318,41,-33.7725,33.7725,12536,0.003589661774090619,negative
loneliness,unframed_baseline,2025,grief,unigram,35,-0.86,0.28,-0.052,30,-30.099999999999998,30.099999999999998,12536,0.002791959157626037,negative
loneliness,unframed_baseline,2025,social,unigram,116,0.612,-0.26,0.228,106,70.992,70.992,12536,0.009253350350989151,positive
loneliness,unframed_baseline,2025,have,unigram,85,0.514,-0.222,0.186,78,43.69,43.69,12536,0.006780472239948947,positive
loneliness,unframed_baseline,2025,experience,unigram,66,0.594,0.252,0.726,65,39.204,39.204,12536,0.005264837268666241,positive
loneliness,unframed_baseline,2025,alleviate,unigram,43,0.738,-0.46,0.056,38,31.733999999999998,31.733999999999998,12536,0.0034301212507977024,positive
loneliness,unframed_baseline,2025,to,unigram,273,0.11,-0.095,-0.167,251,30.03,30.03,12536,0.021777281429483087,positive
loneliness,unframed_baseline,2025,share,unigram,48,0.613,0.006666666666666668,0.208,48,29.424,29.424,12536,0.0038289725590299937,positive
loneliness,unframed_baseline,2025,emotional,unigram,50,0.558,0.428,0.052000000000000005,46,27.900000000000002,27.900000000000002,12536,0.00398851308232291,positive
loneliness,unframed_baseline,2025,life,unigram,31,0.836,0.23,0.648,31,25.916,25.916,12536,0.0024728781110402043,positive
loneliness,unframed_baseline,2025,health,unigram,27,0.87,-0.146,0.102,22,23.49,23.49,12536,0.0021537970644543714,positive
loneliness,unframed_baseline,2025,increase,unigram,47,0.494,0.317,0.659,44,23.218,23.218,12536,0.0037492022973835354,positive
loneliness,unframed_baseline,2026,isolation,unigram,91,-0.604,-0.324,-0.322,89,-54.964,54.964,4759,0.019121664215171256,negative
loneliness,unframed_baseline,2026,of,unigram,235,-0.111,-0.119,-0.161,202,-26.085,26.085,4759,0.04938012187434335,negative
loneliness,unframed_baseline,2026,anxiety,unigram,36,-0.708,0.73,-0.316,34,-25.488,25.488,4759,0.007564614414793024,negative
loneliness,unframed_baseline,2026,depression,unigram,27,-0.9379999999999998,0.04,-0.536,26,-25.325999999999997,25.325999999999997,4759,0.005673460811094768,negative
loneliness,unframed_baseline,2026,reduce,unigram,42,-0.552,-0.331,-0.46,42,-23.184,23.184,4759,0.008825383483925194,negative
loneliness,unframed_baseline,2026,stress,unigram,27,-0.691,0.633,-0.1615,25,-18.657,18.657,4759,0.005673460811094768,negative
loneliness,unframed_baseline,2026,epidemic,unigram,14,-0.816,0.66,0.222,14,-11.424,11.424,4759,0.0029417944946417314,negative
loneliness,unframed_baseline,2026,fear,unigram,14,-0.7505,0.48000000000000004,-0.318,13,-10.507,10.507,4759,0.0029417944946417314,negative
loneliness,unframed_baseline,2026,loss,unigram,10,-0.876,0.134,-0.578,8,-8.76,8.76,4759,0.002101281781886951,negative
loneliness,unframed_baseline,2026,grief,unigram,10,-0.86,0.28,-0.052000000000000005,10,-8.6,8.6,4759,0.002101281781886951,negative
loneliness,unframed_baseline,2026,social,unigram,53,0.612,-0.26,0.22799999999999998,50,32.436,32.436,4759,0.01113679344400084,positive
loneliness,unframed_baseline,2026,feel,unigram,50,0.5006666666666667,-0.10133333333333334,0.12866666666666668,49,25.033333333333335,25.033333333333335,4759,0.010506408909434755,positive
loneliness,unframed_baseline,2026,emotional,unigram,34,0.558,0.428,0.052,32,18.972,18.972,4759,0.007144358058415633,positive
loneliness,unframed_baseline,2026,life,unigram,20,0.836,0.23000000000000004,0.648,18,16.72,16.72,4759,0.004202563563773902,positive
loneliness,unframed_baseline,2026,experience,unigram,25,0.594,0.252,0.726,25,14.85,14.85,4759,0.0052532044547173775,positive
loneliness,unframed_baseline,2026,love,unigram,16,0.846,0.154,0.22333333333333336,16,13.536,13.536,4759,0.0033620508510191216,positive
loneliness,unframed_baseline,2026,have,unigram,25,0.514,-0.222,0.18600000000000003,25,12.85,12.85,4759,0.0052532044547173775,positive
loneliness,unframed_baseline,2026,relationship,unigram,16,0.734,0.132,0.178,15,11.744,11.744,4759,0.0033620508510191216,positive
loneliness,unframed_baseline,2026,to,unigram,102,0.11,-0.095,-0.16700000000000004,99,11.22,11.22,4759,0.0214330741752469,positive
loneliness,unframed_baseline,2026,connection,unigram,23,0.458,0.12,0.31,19,10.534,10.534,4759,0.004832948098339987,positive
sadness,unframed_baseline,2014,anger,unigram,459,-0.821,0.634,0.20400000000000001,429,-376.839,376.839,38773,0.011838134784514998,negative
sadness,unframed_baseline,2014,of,unigram,2231,-0.111,-0.119,-0.161,1884,-247.641,247.641,38773,0.057540040750006446,negative
sadness,unframed_baseline,2014,fear,unigram,249,-0.7505,0.48000000000000004,-0.318,234,-186.87449999999998,186.87449999999998,38773,0.006421994687024476,negative
sadness,unframed_baseline,2014,loss,unigram,184,-0.876,0.134,-0.578,178,-161.184,161.184,38773,0.004745570371134552,negative
sadness,unframed_baseline,2014,depression,unigram,168,-0.9380000000000001,0.04,-0.536,144,-157.584,157.584,38773,0.004332912077992418,negative
