lsc_year,analysis_unit,frame_stratum,collocate,occurrences,arousal,valence,documents,occurrence_share,weighted_arousal_contribution,total_matches_for_unit_year_frame
2020,Autism,clinical_only,disorder,427,0.53,-0.675,324,0.04510404563219605,226.31,9467
2020,Autism,clinical_only,with,364,-0.11899999999999998,0.148,287,0.0384493503749868,-43.315999999999995,9467
2020,Autism,clinical_only,of,327,-0.119,-0.11099999999999999,259,0.03454103728741946,-38.913,9467
2020,Autism,clinical_only,be,319,-0.1867142857142857,0.04857142857142858,257,0.03369599661983733,-59.561857142857136,9467
2020,Autism,clinical_only,child,222,-0.0020000000000000018,0.7689999999999999,179,0.023449878525404037,-0.4440000000000004,9467
2020,Autism,clinical_only,to,198,-0.09499999999999999,0.11,171,0.020914756522657653,-18.81,9467
2020,Autism,clinical_only,for,187,0.0,0.0,158,0.019752825604732228,0.0,9467
2020,Autism,clinical_only,have,149,-0.22200000000000003,0.514,133,0.015738882433717124,-33.078,9467
2020,Autism,clinical_only,adhd,85,-0.054,-0.484,74,0.008978557093060103,-4.59,9467
2020,Autism,clinical_only,on,80,0.0,0.0,70,0.008450406675821275,0.0,9467
2020,Autism,clinical_only,that,80,0.077,0.0,74,0.008450406675821275,6.16,9467
2020,Autism,clinical_only,spectrum,75,0.4,-0.376,66,0.007922256258582444,30.0,9467
2020,Autism,clinical_only,people,67,-0.15000000000000002,0.198,58,0.007077215591000317,-10.05,9467
2020,Autism,clinical_only,as,66,0.0,0.0,62,0.006971585507552551,0.0,9467
2020,Autism,lived_only,with,322,-0.119,0.148,267,0.04838467317806161,-38.318,6655
2020,Autism,lived_only,and,306,0.0,0.0,270,0.045980465815176556,0.0,6655
2020,Autism,lived_only,be,298,-0.1867142857142857,0.04857142857142858,240,0.04477836213373403,-55.640857142857136,6655
2020,Autism,lived_only,of,191,-0.119,-0.111,170,0.02870022539444027,-22.729,6655
2020,Autism,lived_only,have,162,-0.222,0.514,143,0.02434259954921112,-35.964,6655
2020,Autism,lived_only,child,156,-0.0020000000000000018,0.7689999999999999,125,0.023441021788129224,-0.3120000000000003,6655
2020,Autism,lived_only,to,142,-0.095,0.11,124,0.02133734034560481,-13.49,6655
2020,Autism,lived_only,for,133,0.0,0.0,119,0.01998497370398197,0.0,6655
2020,Autism,lived_only,people,109,-0.15000000000000002,0.198,92,0.016378662659654396,-16.35,6655
2020,Autism,lived_only,on,100,0.0,0.0,87,0.015026296018031555,0.0,6655
2020,Autism,lived_only,son,65,-0.27,0.584,58,0.009767092411720512,-17.55,6655
2020,Autism,lived_only,that,65,0.077,0.0,51,0.009767092411720512,5.005,6655
2020,Autism,lived_only,disorder,48,0.53,-0.6750000000000002,45,0.007212622088655147,25.44,6655
2020,Autism,lived_only,as,47,0.0,0.0,45,0.007062359128474831,0.0,6655
2020,Autism,lived_only,he,46,0.0,0.3055,42,0.006912096168294515,0.0,6655
2020,Autism,mixed,and,198,0.0,0.0,156,0.05779334500875657,0.0,3426
2020,Autism,mixed,with,179,-0.119,0.148,140,0.05224751897256275,-21.301,3426
2020,Autism,mixed,be,132,-0.1867142857142857,0.04857142857142858,117,0.03852889667250438,-24.64628571428571,3426
2020,Autism,mixed,of,98,-0.119,-0.111,86,0.028604786923525978,-11.661999999999999,3426
2020,Autism,mixed,child,95,-0.0020000000000000018,0.7689999999999999,83,0.02772913018096906,-0.19000000000000017,3426
2020,Autism,mixed,for,88,0.0,0.0,69,0.02568593111500292,0.0,3426
2020,Autism,mixed,to,70,-0.095,0.11,59,0.020431990659661413,-6.65,3426
2020,Autism,mixed,have,63,-0.222,0.514,55,0.01838879159369527,-13.986,3426
2020,Autism,mixed,disorder,59,0.53,-0.675,52,0.017221249270286048,31.270000000000003,3426
2020,Autism,mixed,on,46,0.0,0.0,42,0.013426736719206071,0.0,3426
2020,Autism,mixed,people,41,-0.15000000000000002,0.198,35,0.011967308814944542,-6.150000000000001,3426
2020,Autism,mixed,as,32,0.0,0.0,28,0.009340338587273789,0.0,3426
2020,Autism,mixed,disability,28,-0.036,-0.854,26,0.008172796263864565,-1.008,3426
2020,Autism,mixed,that,28,0.077,0.0,27,0.008172796263864565,2.156,3426
2020,Autism,mixed,individual,22,-0.346,0.254,20,0.00642148277875073,-7.611999999999999,3426
2020,Autism,substantive_core_overall,and,1054,0.0,0.0,821,0.053918559443421325,0.0,19548
2020,Autism,substantive_core_overall,with,865,-0.11900000000000001,0.148,664,0.044250051156128505,-102.935,19548
2020,Autism,substantive_core_overall,be,749,-0.1867142857142857,0.04857142857142858,601,0.038315940249641904,-139.849,19548
2020,Autism,substantive_core_overall,of,616,-0.11900000000000001,-0.111,508,0.031512175158584,-73.304,19548
2020,Autism,substantive_core_overall,disorder,534,0.53,-0.675,413,0.027317372621240024,283.02000000000004,19548
2020,Autism,substantive_core_overall,child,473,-0.0020000000000000018,0.7689999999999999,361,0.02419684878248414,-0.9460000000000008,19548
2020,Autism,substantive_core_overall,to,410,-0.095,0.11,353,0.02097401268671987,-38.95,19548
2020,Autism,substantive_core_overall,for,408,0.0,0.0,342,0.020871700429711478,0.0,19548
2020,Autism,substantive_core_overall,have,374,-0.222,0.514,326,0.019132392060568857,-83.028,19548
2020,Autism,substantive_core_overall,on,226,0.0,0.0,194,0.011561285041948026,0.0,19548
2020,Autism,substantive_core_overall,people,217,-0.15000000000000002,0.198,171,0.011100879885410272,-32.550000000000004,19548
2020,Autism,substantive_core_overall,that,173,0.077,0.0,151,0.0088500102312257,13.321,19548
2020,Autism,substantive_core_overall,as,145,0.0,0.0,132,0.007417638633108246,0.0,19548
2020,Autism,substantive_core_overall,disability,126,-0.036,-0.854,119,0.006445672191528545,-4.536,19548
2020,Autism,substantive_core_overall,adhd,120,-0.054,-0.484,109,0.006138735420503376,-6.4799999999999995,19548
2020,frustration,unframed_baseline,and,4289,0.0,0.0,3599,0.07295458411294438,0.0,58790
2020,frustration,unframed_baseline,of,2794,-0.119,-0.111,2451,0.04752508930090151,-332.486,58790
2020,frustration,unframed_baseline,be,1728,-0.1867142857142857,0.04857142857142858,1568,0.02939275386970573,-322.64228571428566,58790
2020,frustration,unframed_baseline,to,1480,-0.095,0.11000000000000001,1351,0.025174349379146112,-140.6,58790
2020,frustration,unframed_baseline,with,1069,-0.119,0.148,1014,0.018183364517775132,-127.211,58790
2020,frustration,unframed_baseline,that,808,0.077,0.0,766,0.013743833985371661,62.216,58790
2020,frustration,unframed_baseline,anger,635,0.634,-0.8209999999999998,590,0.010801156659295798,402.59000000000003,58790
2020,frustration,unframed_baseline,for,571,0.0,0.0,546,0.009712536145602994,0.0,58790
2020,frustration,unframed_baseline,have,566,-0.222,0.514,540,0.009627487667970743,-125.652,58790
2020,frustration,unframed_baseline,your,563,0.0,0.0,519,0.009576458581391393,0.0,58790
2020,frustration,unframed_baseline,can,528,-0.1955,0.025000000000000005,496,0.008981119237965641,-103.224,58790
2020,frustration,unframed_baseline,this,507,0.0,0.0,484,0.008623915631910188,0.0,58790
2020,frustration,unframed_baseline,it,463,-0.2819999999999999,0.0,450,0.007875489028746385,-130.56599999999997,58790
2020,frustration,unframed_baseline,we,444,0.17166666666666666,0.26933333333333337,418,0.007552304813743834,76.22,58790
2020,frustration,unframed_baseline,express,415,0.246,0.52,395,0.007059023643476782,102.09,58790
2020,loneliness,unframed_baseline,and,2491,0.0,0.0,1967,0.08781949585757096,0.0,28365
2020,loneliness,unframed_baseline,of,1628,-0.119,-0.111,1355,0.05739467653798696,-193.732,28365
2020,loneliness,unframed_baseline,be,1010,-0.1867142857142857,0.04857142857142858,839,0.035607262471355546,-188.58142857142855,28365
2020,loneliness,unframed_baseline,to,761,-0.095,0.10999999999999999,652,0.026828838357130267,-72.295,28365
2020,loneliness,unframed_baseline,isolation,577,-0.324,-0.604,515,0.020341970738586287,-186.948,28365
2020,loneliness,unframed_baseline,that,342,0.077,0.0,322,0.012057112638815442,26.334,28365
2020,loneliness,unframed_baseline,with,289,-0.119,0.148,272,0.01018861272695223,-34.391,28365
2020,loneliness,unframed_baseline,can,270,-0.1955,0.025000000000000005,252,0.009518773135906928,-52.785000000000004,28365
2020,loneliness,unframed_baseline,depression,255,0.04,-0.938,239,0.008989952406134321,10.200000000000001,28365
2020,loneliness,unframed_baseline,have,253,-0.222,0.514,235,0.008919442975497974,-56.166000000000004,28365
2020,loneliness,unframed_baseline,for,242,0.0,0.0,227,0.008531641106998061,0.0,28365
2020,loneliness,unframed_baseline,social,221,-0.26,0.612,191,0.007791292085316411,-57.46,28365
2020,loneliness,unframed_baseline,from,204,0.0,0.0,194,0.007191961924907456,0.0,28365
2020,loneliness,unframed_baseline,this,198,0.0,0.0,190,0.0069804336329984135,0.0,28365
2020,loneliness,unframed_baseline,we,197,0.1716666666666667,0.26933333333333337,175,0.00694517891768024,33.818333333333335,28365
2020,sadness,unframed_baseline,and,2472,0.0,0.0,1994,0.07665353964464014,0.0,32249
2020,sadness,unframed_baseline,of,1662,-0.119,-0.111,1454,0.05153648175137213,-197.778,32249
2020,sadness,unframed_baseline,be,1219,-0.1867142857142857,0.04857142857142858,1085,0.037799621693695926,-227.60471428571427,32249
2020,sadness,unframed_baseline,with,802,-0.11900000000000001,0.148,750,0.024868988185680178,-95.438,32249
2020,sadness,unframed_baseline,that,741,0.077,0.0,692,0.022977456665322957,57.057,32249
2020,sadness,unframed_baseline,to,639,-0.095,0.11000000000000001,568,0.019814567893578095,-60.705,32249
2020,sadness,unframed_baseline,it,581,-0.282,0.0,551,0.018016062513566314,-163.84199999999998,32249
2020,sadness,unframed_baseline,anger,486,0.634,-0.821,462,0.015070234735960805,308.124,32249
2020,sadness,unframed_baseline,we,439,0.17166666666666666,0.26933333333333337,406,0.013612825203882292,75.36166666666666,32249
2020,sadness,unframed_baseline,feel,361,-0.10133333333333336,0.5006666666666667,340,0.011194145554900926,-36.58133333333334,32249
2020,sadness,unframed_baseline,great,334,0.20733333333333334,0.7066666666666667,316,0.010356910291791994,69.24933333333334,32249
2020,sadness,unframed_baseline,have,299,-0.222,0.514,288,0.009271605321095227,-66.378,32249
2020,sadness,unframed_baseline,for,263,0.0,0.0,240,0.008155291636949983,0.0,32249
2020,sadness,unframed_baseline,this,245,0.0,0.0,236,0.00759713479487736,0.0,32249
2020,sadness,unframed_baseline,fear,243,0.48000000000000004,-0.7505,231,0.007535117367980402,116.64000000000001,32249
2021,ADHD,clinical_only,and,316,0.0,0.0,260,0.059837152054535124,0.0,5281
2021,ADHD,clinical_only,be,208,-0.1867142857142857,0.048571428571428585,169,0.03938647983336489,-38.836571428571425,5281
2021,ADHD,clinical_only,with,198,-0.119,0.148,162,0.037492899072145425,-23.561999999999998,5281
2021,ADHD,clinical_only,of,176,-0.119,-0.111,138,0.0333270213974626,-20.944,5281
2021,ADHD,clinical_only,for,107,0.0,0.0,92,0.020261314145048285,0.0,5281
2021,ADHD,clinical_only,child,106,-0.0020000000000000018,0.7689999999999999,90,0.02007195606892634,-0.2120000000000002,5281
2021,ADHD,clinical_only,to,89,-0.095,0.11000000000000001,79,0.016852868774853248,-8.455,5281
2021,ADHD,clinical_only,have,82,-0.222,0.514,71,0.015527362241999621,-18.204,5281
2021,ADHD,clinical_only,autism,72,0.0,-0.53,68,0.013633781480780155,0.0,5281
2021,ADHD,clinical_only,disorder,66,0.53,-0.675,60,0.012497633024048476,34.980000000000004,5281
2021,ADHD,clinical_only,depression,63,0.04,-0.938,61,0.011929558795682636,2.52,5281
2021,ADHD,clinical_only,anxiety,59,0.73,-0.708,58,0.01117212649119485,43.07,5281
2021,ADHD,clinical_only,symptom,58,0.058,-0.24,52,0.010982768415072904,3.3640000000000003,5281
2021,ADHD,clinical_only,add,54,-0.105,0.29000000000000004,49,0.010225336110585117,-5.67,5281
2021,ADHD,clinical_only,that,46,0.077,0.0,44,0.008710471501609543,3.542,5281
2021,ADHD,lived_only,with,101,-0.119,0.148,85,0.05558613098514034,-12.019,1817
2021,ADHD,lived_only,and,100,0.0,0.0,81,0.0550357732526142,0.0,1817
2021,ADHD,lived_only,have,87,-0.222,0.514,76,0.04788112272977435,-19.314,1817
2021,ADHD,lived_only,be,67,-0.1867142857142857,0.04857142857142858,58,0.036873968079251515,-12.509857142857141,1817
2021,ADHD,lived_only,autism,35,0.0,-0.53,34,0.01926252063841497,0.0,1817
2021,ADHD,lived_only,of,33,-0.119,-0.111,29,0.018161805173362685,-3.9269999999999996,1817
2021,ADHD,lived_only,to,27,-0.095,0.11,24,0.014859658778205834,-2.565,1817
2021,ADHD,lived_only,child,25,-0.0020000000000000018,0.7689999999999999,23,0.01375894331315355,-0.050000000000000044,1817
2021,ADHD,lived_only,but,23,0.0,0.0,23,0.012658227848101266,0.0,1817
2021,ADHD,lived_only,for,23,0.0,0.0,18,0.012658227848101266,0.0,1817
2021,ADHD,lived_only,diagnose,22,-0.035500000000000004,-0.4555,21,0.012107870115575124,-0.7810000000000001,1817
2021,ADHD,lived_only,anxiety,18,0.73,-0.708,18,0.009906439185470555,13.14,1817
2021,ADHD,lived_only,as,18,0.0,0.0,15,0.009906439185470555,0.0,1817
2021,ADHD,lived_only,that,16,0.077,0.0,14,0.008805723720418272,1.232,1817
2021,ADHD,lived_only,it,15,-0.282,0.0,15,0.00825536598789213,-4.2299999999999995,1817
2021,ADHD,mixed,and,70,0.0,0.0,59,0.06346328195829556,0.0,1103
2021,ADHD,mixed,with,49,-0.119,0.148,44,0.044424297370806894,-5.8309999999999995,1103
2021,ADHD,mixed,be,45,-0.1867142857142857,0.04857142857142858,42,0.04079782411604715,-8.402142857142856,1103
2021,ADHD,mixed,have,38,-0.222,0.514,34,0.03445149592021759,-8.436,1103
2021,ADHD,mixed,for,27,0.0,0.0,20,0.024478694469628286,0.0,1103
2021,ADHD,mixed,of,25,-0.11899999999999998,-0.111,23,0.022665457842248413,-2.9749999999999996,1103
2021,ADHD,mixed,child,20,-0.0020000000000000018,0.7689999999999999,18,0.01813236627379873,-0.040000000000000036,1103
2021,ADHD,mixed,to,17,-0.095,0.11,17,0.015412511332728921,-1.615,1103
2021,ADHD,mixed,autism,16,0.0,-0.53,16,0.014505893019038985,0.0,1103
2021,ADHD,mixed,that,13,0.07699999999999999,0.0,12,0.011786038077969175,1.001,1103
2021,ADHD,mixed,disorder,11,0.53,-0.675,11,0.009972801450589302,5.83,1103
2021,ADHD,mixed,autistic,9,-0.326,-0.266,8,0.008159564823209429,-2.934,1103
2021,ADHD,mixed,adult,8,-0.018,0.63,5,0.007252946509519492,-0.144,1103
2021,ADHD,mixed,anxiety,8,0.73,-0.708,8,0.007252946509519492,5.84,1103
2021,ADHD,mixed,he,8,0.0,0.3055,6,0.007252946509519492,0.0,1103
2021,ADHD,substantive_core_overall,and,486,0.0,0.0,392,0.05926106572369223,0.0,8201
2021,ADHD,substantive_core_overall,with,348,-0.119,0.148,278,0.042433849530545055,-41.412,8201
2021,ADHD,substantive_core_overall,be,320,-0.1867142857142857,0.04857142857142858,253,0.03901963175222534,-59.748571428571424,8201
2021,ADHD,substantive_core_overall,of,234,-0.119,-0.111,186,0.028533105718814778,-27.846,8201
2021,ADHD,substantive_core_overall,have,207,-0.222,0.514,175,0.025240824289720767,-45.954,8201
2021,ADHD,substantive_core_overall,for,157,0.0,0.0,128,0.019144006828435558,0.0,8201
2021,ADHD,substantive_core_overall,child,151,-0.0020000000000000018,0.7689999999999999,124,0.01841238873308133,-0.30200000000000027,8201
2021,ADHD,substantive_core_overall,to,133,-0.095,0.11,118,0.016217534447018657,-12.635,8201
2021,ADHD,substantive_core_overall,autism,123,0.0,-0.53,116,0.014998170954761615,0.0,8201
2021,ADHD,substantive_core_overall,anxiety,85,0.73,-0.708,82,0.010364589684184855,62.05,8201
2021,ADHD,substantive_core_overall,disorder,85,0.53,-0.675,79,0.010364589684184855,45.050000000000004,8201
2021,ADHD,substantive_core_overall,depression,79,0.04,-0.9379999999999998,76,0.00963297158883063,3.16,8201
2021,ADHD,substantive_core_overall,that,75,0.077,0.0,70,0.009145226191927813,5.775,8201
2021,ADHD,substantive_core_overall,symptom,74,0.057999999999999996,-0.23999999999999996,67,0.00902328984270211,4.292,8201
2021,ADHD,substantive_core_overall,add,71,-0.105,0.29000000000000004,66,0.008657480795024998,-7.455,8201
2021,Autism,clinical_only,and,532,0.0,0.0,416,0.059065171533251914,0.0,9007
2021,Autism,clinical_only,disorder,408,0.53,-0.675,319,0.045298101476629285,216.24,9007
2021,Autism,clinical_only,with,353,-0.119,0.148,274,0.039191739757966026,-42.007,9007
2021,Autism,clinical_only,of,317,-0.119,-0.11099999999999999,246,0.035194848451204616,-37.723,9007
2021,Autism,clinical_only,be,308,-0.1867142857142857,0.04857142857142858,240,0.03419562562451427,-57.507999999999996,9007
2021,Autism,clinical_only,child,226,-0.0020000000000000018,0.7689999999999999,168,0.025091595425779947,-0.4520000000000004,9007
2021,Autism,clinical_only,for,188,0.0,0.0,156,0.02087265460197624,0.0,9007
2021,Autism,clinical_only,to,171,-0.095,0.10999999999999999,150,0.018985233707116685,-16.245,9007
2021,Autism,clinical_only,have,117,-0.222,0.514,107,0.012989896746974575,-25.974,9007
2021,Autism,clinical_only,that,89,0.077,0.0,81,0.009881203508382369,6.853,9007
2021,Autism,clinical_only,on,72,0.0,0.0,63,0.007993782613522816,0.0,9007
2021,Autism,clinical_only,include,60,-0.18066666666666667,0.45933333333333337,56,0.006661485511269013,-10.84,9007
2021,Autism,clinical_only,disability,59,-0.036,-0.854,55,0.0065504607527478624,-2.1239999999999997,9007
2021,Autism,clinical_only,as,55,0.0,0.0,51,0.006106361718663262,0.0,9007
2021,Autism,clinical_only,adhd,53,-0.054,-0.48400000000000004,50,0.005884312201620961,-2.862,9007
2021,Autism,lived_only,and,329,0.0,0.0,260,0.051729559748427675,0.0,6360
2021,Autism,lived_only,with,310,-0.11900000000000001,0.148,255,0.04874213836477988,-36.89,6360
2021,Autism,lived_only,be,268,-0.1867142857142857,0.04857142857142858,213,0.04213836477987421,-50.039428571428566,6360
2021,Autism,lived_only,to,170,-0.09499999999999999,0.11,140,0.026729559748427674,-16.15,6360
2021,Autism,lived_only,have,167,-0.22199999999999998,0.514,137,0.026257861635220127,-37.074,6360
2021,Autism,lived_only,of,161,-0.119,-0.11099999999999999,136,0.025314465408805033,-19.159,6360
2021,Autism,lived_only,child,147,-0.0020000000000000018,0.7689999999999999,121,0.02311320754716981,-0.29400000000000026,6360
2021,Autism,lived_only,for,118,0.0,0.0,103,0.018553459119496855,0.0,6360
2021,Autism,lived_only,people,91,-0.15000000000000002,0.198,70,0.014308176100628931,-13.650000000000002,6360
2021,Autism,lived_only,on,86,0.0,0.0,81,0.013522012578616353,0.0,6360
2021,Autism,lived_only,that,75,0.077,0.0,69,0.01179245283018868,5.775,6360
2021,Autism,lived_only,as,57,0.0,0.0,50,0.008962264150943396,0.0,6360
2021,Autism,lived_only,disorder,56,0.53,-0.675,51,0.00880503144654088,29.68,6360
2021,Autism,lived_only,their,48,0.0,0.0,45,0.007547169811320755,0.0,6360
2021,Autism,lived_only,her,43,0.0,0.286,39,0.006761006289308176,0.0,6360
2021,Autism,mixed,and,189,0.0,0.0,149,0.05369318181818182,0.0,3520
2021,Autism,mixed,with,180,-0.119,0.148,150,0.05113636363636364,-21.419999999999998,3520
2021,Autism,mixed,be,138,-0.1867142857142857,0.04857142857142858,116,0.03920454545454546,-25.766571428571424,3520
2021,Autism,mixed,child,111,-0.0020000000000000018,0.7689999999999999,93,0.03153409090909091,-0.2220000000000002,3520
2021,Autism,mixed,of,110,-0.119,-0.111,96,0.03125,-13.09,3520
2021,Autism,mixed,for,79,0.0,0.0,70,0.022443181818181817,0.0,3520
2021,Autism,mixed,to,77,-0.095,0.11000000000000001,67,0.021875,-7.315,3520
2021,Autism,mixed,have,56,-0.222,0.514,54,0.015909090909090907,-12.432,3520
2021,Autism,mixed,disorder,54,0.53,-0.675,48,0.01534090909090909,28.62,3520
2021,Autism,mixed,people,54,-0.15000000000000002,0.198,44,0.01534090909090909,-8.100000000000001,3520
2021,Autism,mixed,on,42,0.0,0.0,34,0.011931818181818182,0.0,3520
2021,Autism,mixed,that,32,0.077,0.0,30,0.00909090909090909,2.464,3520
2021,Autism,mixed,help,27,-0.058,0.346,22,0.007670454545454545,-1.566,3520
2021,Autism,mixed,support,23,-0.08666666666666667,0.532,20,0.006534090909090909,-1.9933333333333334,3520
2021,Autism,mixed,disability,22,-0.036,-0.854,18,0.00625,-0.7919999999999999,3520
2021,Autism,substantive_core_overall,and,1050,0.0,0.0,802,0.055593794673585,0.0,18887
2021,Autism,substantive_core_overall,with,843,-0.119,0.148,644,0.04463387515222111,-100.317,18887
2021,Autism,substantive_core_overall,be,714,-0.1867142857142857,0.04857142857142858,547,0.037803780378037805,-133.314,18887
2021,Autism,substantive_core_overall,of,588,-0.119,-0.111,461,0.031132525017207605,-69.972,18887
2021,Autism,substantive_core_overall,disorder,518,0.53,-0.675,409,0.027426272038968604,274.54,18887
2021,Autism,substantive_core_overall,child,484,-0.0020000000000000018,0.7689999999999999,358,0.0256260920209668,-0.9680000000000009,18887
2021,Autism,substantive_core_overall,to,418,-0.095,0.10999999999999999,350,0.0221316249271986,-39.71,18887
2021,Autism,substantive_core_overall,for,385,0.0,0.0,319,0.0203843913803145,0.0,18887
2021,Autism,substantive_core_overall,have,340,-0.222,0.514,292,0.018001800180018002,-75.48,18887
2021,Autism,substantive_core_overall,on,200,0.0,0.0,171,0.010589294223540002,0.0,18887
2021,Autism,substantive_core_overall,that,196,0.077,0.0,179,0.0103775083390692,15.092,18887
2021,Autism,substantive_core_overall,people,190,-0.15000000000000002,0.19800000000000004,150,0.010059829512363,-28.500000000000004,18887
2021,Autism,substantive_core_overall,as,128,0.0,0.0,117,0.006777148303065601,0.0,18887
2021,Autism,substantive_core_overall,disability,116,-0.03599999999999999,-0.854,104,0.0061417906496532,-4.175999999999999,18887
2021,Autism,substantive_core_overall,diagnose,112,-0.035500000000000004,-0.45550000000000007,105,0.005930004765182401,-3.9760000000000004,18887
2021,frustration,unframed_baseline,and,3717,0.0,0.0,3139,0.07178170020470434,0.0,51782
2021,frustration,unframed_baseline,of,2415,-0.119,-0.111,2164,0.04663782781661581,-287.385,51782
2021,frustration,unframed_baseline,be,1441,-0.1867142857142857,0.04857142857142858,1327,0.02782820285041134,-269.0552857142857,51782
2021,frustration,unframed_baseline,to,1298,-0.095,0.11,1201,0.025066625468309452,-123.31,51782
2021,frustration,unframed_baseline,with,907,-0.119,0.148,856,0.017515739059904986,-107.93299999999999,51782
2021,frustration,unframed_baseline,that,681,0.077,0.0,647,0.013151288092387315,52.437,51782
2021,frustration,unframed_baseline,your,535,0.0,0.0,483,0.010331775520451123,0.0,51782
2021,frustration,unframed_baseline,anger,523,0.634,-0.821,473,0.0101000347611139,331.582,51782
2021,frustration,unframed_baseline,have,516,-0.222,0.514,489,0.009964852651500522,-114.552,51782
2021,frustration,unframed_baseline,can,478,-0.1955,0.025000000000000005,463,0.00923100691359932,-93.449,51782
2021,frustration,unframed_baseline,for,478,0.0,0.0,462,0.00923100691359932,0.0,51782
2021,frustration,unframed_baseline,this,476,0.0,0.0,461,0.009192383453709783,0.0,51782
2021,frustration,unframed_baseline,it,453,-0.282,0.0,440,0.008748213664980109,-127.74599999999998,51782
2021,frustration,unframed_baseline,express,383,0.246,0.52,371,0.007396392568846317,94.218,51782
2021,frustration,unframed_baseline,we,383,0.17166666666666666,0.26933333333333337,357,0.007396392568846317,65.74833333333333,51782
2021,loneliness,unframed_baseline,and,2070,0.0,0.0,1603,0.08338368580060423,0.0,24825
2021,loneliness,unframed_baseline,of,1422,-0.119,-0.11100000000000002,1220,0.0572809667673716,-169.218,24825
2021,loneliness,unframed_baseline,be,799,-0.1867142857142857,0.04857142857142858,687,0.0321852970795569,-149.18471428571428,24825
2021,loneliness,unframed_baseline,to,719,-0.09500000000000001,0.11,641,0.028962739174219536,-68.305,24825
2021,loneliness,unframed_baseline,isolation,456,-0.324,-0.604,413,0.01836858006042296,-147.744,24825
2021,loneliness,unframed_baseline,with,358,-0.119,0.148,270,0.014420946626384693,-42.602,24825
2021,loneliness,unframed_baseline,that,265,0.077,0.0,255,0.010674723061430011,20.405,24825
2021,loneliness,unframed_baseline,our,261,0.0,0.0,174,0.010513595166163143,0.0,24825
2021,loneliness,unframed_baseline,have,229,-0.222,0.514,213,0.009224572004028198,-50.838,24825
2021,loneliness,unframed_baseline,your,229,0.0,0.0,207,0.009224572004028198,0.0,24825
2021,loneliness,unframed_baseline,depression,222,0.04,-0.938,208,0.008942598187311178,8.88,24825
2021,loneliness,unframed_baseline,can,220,-0.19550000000000003,0.025000000000000005,200,0.008862034239677744,-43.010000000000005,24825
2021,loneliness,unframed_baseline,about,185,0.0,0.0,181,0.0074521651560926485,0.0,24825
2021,loneliness,unframed_baseline,for,180,0.0,0.0,169,0.0072507552870090634,0.0,24825
2021,loneliness,unframed_baseline,reduce,171,-0.331,-0.552,164,0.00688821752265861,-56.601000000000006,24825
2021,sadness,unframed_baseline,and,2021,0.0,0.0,1639,0.07612912946848985,0.0,26547
2021,sadness,unframed_baseline,of,1411,-0.119,-0.111,1211,0.05315101518062305,-167.909,26547
2021,sadness,unframed_baseline,be,1000,-0.1867142857142857,0.04857142857142858,905,0.03766903981617509,-186.7142857142857,26547
2021,sadness,unframed_baseline,with,664,-0.11899999999999998,0.148,622,0.025012242437940257,-79.01599999999999,26547
2021,sadness,unframed_baseline,that,631,0.077,0.0,571,0.023769164124006478,48.586999999999996,26547
2021,sadness,unframed_baseline,to,541,-0.095,0.11,489,0.020378950540550722,-51.395,26547
2021,sadness,unframed_baseline,it,473,-0.282,0.0,457,0.017817455833050815,-133.386,26547
2021,sadness,unframed_baseline,anger,394,0.634,-0.821,375,0.014841601687572984,249.796,26547
2021,sadness,unframed_baseline,we,354,0.17166666666666666,0.26933333333333337,323,0.01333484009492598,60.769999999999996,26547
2021,sadness,unframed_baseline,great,271,0.20733333333333334,0.7066666666666667,259,0.010208309790183449,56.187333333333335,26547
2021,sadness,unframed_baseline,feel,245,-0.10133333333333334,0.5006666666666667,233,0.009228914754962896,-24.826666666666668,26547
2021,sadness,unframed_baseline,have,235,-0.222,0.514,225,0.008852224356801145,-52.17,26547
2021,sadness,unframed_baseline,fear,222,0.48000000000000004,-0.7505,207,0.008362526839190868,106.56,26547
2021,sadness,unframed_baseline,for,187,0.0,0.0,174,0.007044110445624741,0.0,26547
2021,sadness,unframed_baseline,this,180,0.0,0.0,166,0.006780427166911515,0.0,26547
2022,ADHD,clinical_only,and,312,0.0,0.0,253,0.057863501483679525,0.0,5392
2022,ADHD,clinical_only,be,221,-0.1867142857142857,0.04857142857142857,176,0.040986646884273,-41.26385714285714,5392
2022,ADHD,clinical_only,with,207,-0.119,0.148,171,0.03839020771513353,-24.633,5392
2022,ADHD,clinical_only,of,170,-0.11900000000000001,-0.111,142,0.03152818991097923,-20.23,5392
2022,ADHD,clinical_only,for,122,0.0,0.0,101,0.022626112759643918,0.0,5392
2022,ADHD,clinical_only,to,94,-0.095,0.11,79,0.017433234421364987,-8.93,5392
2022,ADHD,clinical_only,child,83,-0.0020000000000000018,0.7689999999999999,66,0.015393175074183977,-0.16600000000000015,5392
2022,ADHD,clinical_only,autism,78,0.0,-0.53,66,0.014465875370919881,0.0,5392
2022,ADHD,clinical_only,have,77,-0.222,0.514,73,0.014280415430267063,-17.094,5392
2022,ADHD,clinical_only,add,72,-0.105,0.29000000000000004,60,0.013353115727002967,-7.56,5392
2022,ADHD,clinical_only,symptom,59,0.058,-0.24,53,0.01094213649851632,3.422,5392
2022,ADHD,clinical_only,anxiety,55,0.73,-0.708,51,0.010200296735905045,40.15,5392
